년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh),연도,월,사용량
202008,전체(시도),전체(시 / 군 / 구),제조업,"353,140 ","20,803,586,903 ","2,417,291,242,662 ",116.2 ,2020,08,20803586903.0
202008,전체(시도),전체(시 / 군 / 구),"협회 및 단체, 수리 및 기타 개인 서비스업","215,974 ","404,145,904 ","65,943,628,675 ",163.2 ,2020,08,404145904.0
202009,전체(시도),전체(시 / 군 / 구),가구내고용활동및달리분류되지않은자가소비생산활동,445 ,"405,119 ","63,557,211 ",156.9 ,2020,09,405119.0
202009,전체(시도),전체(시 / 군 / 구),건설업,"79,038 ","289,732,628 ","39,747,597,612 ",137.2 ,2020,09,289732628.0
202009,전체(시도),전체(시 / 군 / 구),"공공 행정, 국방 및 사회보장 행정","43,630 ","495,810,971 ","65,424,999,865 ",132.0 ,2020,09,495810971.0
202009,전체(시도),전체(시 / 군 / 구),광업,"3,551 ","125,612,321 ","15,239,194,258 ",121.3 ,2020,09,125612321.0
202009,전체(시도),전체(시 / 군 / 구),교육 서비스업,"69,101 ","647,543,591 ","69,413,184,296 ",107.2 ,2020,09,647543591.0
202009,전체(시도),전체(시 / 군 / 구),국제 및 외국기관,254 ,"81,130,895 ","8,650,169,080 ",106.6 ,2020,09,81130895.0
202009,전체(시도),전체(시 / 군 / 구),금융 및 보험업,"15,612 ","140,745,577 ","17,869,698,164 ",127.0 ,2020,09,140745577.0
202009,전체(시도),전체(시 / 군 / 구),"농업, 임업 및 어업","1,794,430 ","1,533,353,944 ","74,820,994,328 ",48.8 ,2020,09,1533353944.0
202009,전체(시도),전체(시 / 군 / 구),도매 및 소매업,"600,745 ","1,827,431,417 ","222,195,026,729 ",121.6 ,2020,09,1827431417.0
202009,전체(시도),전체(시 / 군 / 구),보건업 및 사회복지 서비스업,"68,029 ","550,911,083 ","62,641,871,161 ",113.7 ,2020,09,550911083.0
202009,전체(시도),전체(시 / 군 / 구),부동산업,"1,098,998 ","3,232,799,902 ","425,738,644,280 ",131.7 ,2020,09,3232799902.0
202009,전체(시도),전체(시 / 군 / 구),"사업시설 관리, 사업 지원 및 임대 서비스업","79,273 ","130,593,419 ","17,764,192,781 ",136.0 ,2020,09,130593419.0
202009,전체(시도),전체(시 / 군 / 구),"수도, 하수 및 폐기물 처리, 원료 재생업","96,359 ","1,031,545,926 ","107,413,777,554 ",104.1 ,2020,09,1031545926.0
202009,전체(시도),전체(시 / 군 / 구),숙박 및 음식점업,"497,562 ","1,392,824,146 ","176,039,474,681 ",126.4 ,2020,09,1392824146.0
202009,전체(시도),전체(시 / 군 / 구),"예술, 스포츠 및 여가관련 서비스업","69,284 ","313,927,255 ","42,169,074,011 ",134.3 ,2020,09,313927255.0
202009,전체(시도),전체(시 / 군 / 구),운수 및 창고업,"168,647 ","999,205,657 ","103,157,059,581 ",103.2 ,2020,09,999205657.0
202009,전체(시도),전체(시 / 군 / 구),"전기, 가스, 증기 및 공기 조절 공급업","50,819 ","730,673,342 ","77,710,106,721 ",106.4 ,2020,09,730673342.0
202009,전체(시도),전체(시 / 군 / 구),"전문, 과학 및 기술 서비스업","32,874 ","285,650,711 ","31,647,064,175 ",110.8 ,2020,09,285650711.0
202009,전체(시도),전체(시 / 군 / 구),정보통신업,"217,391 ","756,254,429 ","77,979,430,045 ",103.1 ,2020,09,756254429.0
202009,전체(시도),전체(시 / 군 / 구),제조업,"353,798 ","21,325,402,096 ","2,017,882,999,015 ",94.6 ,2020,09,21325402096.0
202009,전체(시도),전체(시 / 군 / 구),"협회 및 단체, 수리 및 기타 개인 서비스업","215,617 ","390,635,077 ","58,776,265,808 ",150.5 ,2020,09,390635077.0
202010,전체(시도),전체(시 / 군 / 구),가구내고용활동및달리분류되지않은자가소비생산활동,444 ,"332,456 ","48,986,417 ",147.3 ,2020,10,332456.0
202010,전체(시도),전체(시 / 군 / 구),건설업,"79,566 ","241,391,235 ","31,553,344,981 ",130.7 ,2020,10,241391235.0
202010,전체(시도),전체(시 / 군 / 구),"공공 행정, 국방 및 사회보장 행정","43,772 ","376,311,186 ","47,381,406,579 ",125.9 ,2020,10,376311186.0
202010,전체(시도),전체(시 / 군 / 구),광업,"3,546 ","122,942,681 ","14,049,390,181 ",114.3 ,2020,10,122942681.0
202010,전체(시도),전체(시 / 군 / 구),교육 서비스업,"68,889 ","496,647,087 ","48,704,509,937 ",98.1 ,2020,10,496647087.0
202010,전체(시도),전체(시 / 군 / 구),국제 및 외국기관,253 ,"60,788,119 ","6,772,804,276 ",111.4 ,2020,10,60788119.0
202010,전체(시도),전체(시 / 군 / 구),금융 및 보험업,"15,588 ","107,693,820 ","13,173,962,049 ",122.3 ,2020,10,107693820.0
202010,전체(시도),전체(시 / 군 / 구),"농업, 임업 및 어업","1,798,270 ","1,163,025,280 ","59,889,381,648 ",51.5 ,2020,10,1163025280.0
202010,전체(시도),전체(시 / 군 / 구),도매 및 소매업,"598,922 ","1,430,945,722 ","158,370,463,531 ",110.7 ,2020,10,1430945722.0
202010,전체(시도),전체(시 / 군 / 구),보건업 및 사회복지 서비스업,"68,009 ","419,738,424 ","45,975,083,544 ",109.5 ,2020,10,419738424.0
202010,전체(시도),전체(시 / 군 / 구),부동산업,"1,100,618 ","2,458,486,717 ","307,894,105,032 ",125.2 ,2020,10,2458486717.0
202010,전체(시도),전체(시 / 군 / 구),"사업시설 관리, 사업 지원 및 임대 서비스업","78,896 ","100,108,494 ","13,188,289,566 ",131.7 ,2020,10,100108494.0
202010,전체(시도),전체(시 / 군 / 구),"수도, 하수 및 폐기물 처리, 원료 재생업","96,564 ","1,011,515,899 ","98,276,055,288 ",97.2 ,2020,10,1011515899.0
202010,전체(시도),전체(시 / 군 / 구),숙박 및 음식점업,"496,614 ","1,023,598,657 ","118,508,911,422 ",115.8 ,2020,10,1023598657.0
202010,전체(시도),전체(시 / 군 / 구),"예술, 스포츠 및 여가관련 서비스업","68,897 ","272,515,966 ","34,703,020,281 ",127.3 ,2020,10,272515966.0
202010,전체(시도),전체(시 / 군 / 구),운수 및 창고업,"169,236 ","883,918,432 ","86,320,855,514 ",97.7 ,2020,10,883918432.0
202010,전체(시도),전체(시 / 군 / 구),"전기, 가스, 증기 및 공기 조절 공급업","51,830 ","683,002,712 ","72,337,198,923 ",105.9 ,2020,10,683002712.0
202010,전체(시도),전체(시 / 군 / 구),"전문, 과학 및 기술 서비스업","32,926 ","244,013,823 ","26,409,110,503 ",108.2 ,2020,10,244013823.0
202010,전체(시도),전체(시 / 군 / 구),정보통신업,"218,747 ","710,231,299 ","64,509,901,197 ",90.8 ,2020,10,710231299.0
202010,전체(시도),전체(시 / 군 / 구),제조업,"354,125 ","20,053,277,746 ","1,830,251,745,190 ",91.3 ,2020,10,20053277746.0
202010,전체(시도),전체(시 / 군 / 구),"협회 및 단체, 수리 및 기타 개인 서비스업","215,089 ","354,648,370 ","45,788,323,176 ",129.1 ,2020,10,354648370.0
202011,전체(시도),전체(시 / 군 / 구),가구내고용활동및달리분류되지않은자가소비생산활동,443 ,"368,513 ","55,239,180 ",149.9 ,2020,11,368513.0
202011,전체(시도),전체(시 / 군 / 구),건설업,"80,684 ","279,509,263 ","38,967,354,307 ",139.4 ,2020,11,279509263.0
202011,전체(시도),전체(시 / 군 / 구),"공공 행정, 국방 및 사회보장 행정","44,117 ","419,702,299 ","56,068,301,422 ",133.6 ,2020,11,419702299.0
202011,전체(시도),전체(시 / 군 / 구),광업,"3,894 ","158,311,570 ","20,786,918,609 ",131.3 ,2020,11,158311570.0
202011,전체(시도),전체(시 / 군 / 구),교육 서비스업,"70,471 ","674,623,550 ","73,971,573,072 ",109.6 ,2020,11,674623550.0
202011,전체(시도),전체(시 / 군 / 구),국제 및 외국기관,252 ,"56,659,837 ","6,243,709,519 ",110.2 ,2020,11,56659837.0
202011,전체(시도),전체(시 / 군 / 구),금융 및 보험업,"15,825 ","116,034,723 ","16,122,887,337 ",138.9 ,2020,11,116034723.0
202011,전체(시도),전체(시 / 군 / 구),"농업, 임업 및 어업","2,353,162 ","1,579,021,680 ","72,731,320,799 ",46.1 ,2020,11,1579021680.0
202011,전체(시도),전체(시 / 군 / 구),도매 및 소매업,"597,667 ","1,438,949,722 ","182,608,987,654 ",126.9 ,2020,11,1438949722.0
202011,전체(시도),전체(시 / 군 / 구),보건업 및 사회복지 서비스업,"68,506 ","483,384,531 ","58,071,199,129 ",120.1 ,2020,11,483384531.0
202011,전체(시도),전체(시 / 군 / 구),부동산업,"1,104,268 ","2,602,356,827 ","361,916,936,310 ",139.1 ,2020,11,2602356827.0
202011,전체(시도),전체(시 / 군 / 구),"사업시설 관리, 사업 지원 및 임대 서비스업","78,615 ","110,186,738 ","15,687,442,498 ",142.4 ,2020,11,110186738.0
202011,전체(시도),전체(시 / 군 / 구),"수도, 하수 및 폐기물 처리, 원료 재생업","96,677 ","1,019,985,334 ","117,550,131,175 ",115.2 ,2020,11,1019985334.0
202011,전체(시도),전체(시 / 군 / 구),숙박 및 음식점업,"502,649 ","1,089,206,900 ","138,009,915,872 ",126.7 ,2020,11,1089206900.0
202011,전체(시도),전체(시 / 군 / 구),"예술, 스포츠 및 여가관련 서비스업","69,203 ","314,805,097 ","44,109,674,931 ",140.1 ,2020,11,314805097.0
202011,전체(시도),전체(시 / 군 / 구),운수 및 창고업,"171,294 ","910,334,520 ","106,820,161,920 ",117.3 ,2020,11,910334520.0
202011,전체(시도),전체(시 / 군 / 구),"전기, 가스, 증기 및 공기 조절 공급업","53,487 ","656,957,637 ","86,370,774,714 ",131.5 ,2020,11,656957637.0
202011,전체(시도),전체(시 / 군 / 구),"전문, 과학 및 기술 서비스업","33,089 ","255,955,426 ","33,047,344,792 ",129.1 ,2020,11,255955426.0
202011,전체(시도),전체(시 / 군 / 구),정보통신업,"223,544 ","726,592,818 ","79,420,905,540 ",109.3 ,2020,11,726592818.0
202011,전체(시도),전체(시 / 군 / 구),제조업,"357,543 ","20,689,054,913 ","2,331,216,288,603 ",112.7 ,2020,11,20689054913.0
202011,전체(시도),전체(시 / 군 / 구),"협회 및 단체, 수리 및 기타 개인 서비스업","217,918 ","373,955,538 ","56,539,604,698 ",151.2 ,2020,11,373955538.0
202012,전체(시도),전체(시 / 군 / 구),가구내고용활동및달리분류되지않은자가소비생산활동,441 ,"399,327 ","63,760,395 ",159.7 ,2020,12,399327.0
202012,전체(시도),전체(시 / 군 / 구),건설업,"81,027 ","354,837,002 ","50,092,051,414 ",141.2 ,2020,12,354837002.0
202012,전체(시도),전체(시 / 군 / 구),"공공 행정, 국방 및 사회보장 행정","44,262 ","530,842,253 ","71,617,574,029 ",134.9 ,2020,12,530842253.0
202012,전체(시도),전체(시 / 군 / 구),광업,"3,866 ","167,899,412 ","22,369,177,972 ",133.2 ,2020,12,167899412.0
202012,전체(시도),전체(시 / 군 / 구),교육 서비스업,"70,558 ","932,157,501 ","96,878,609,191 ",103.9 ,2020,12,932157501.0
202012,전체(시도),전체(시 / 군 / 구),국제 및 외국기관,252 ,"67,256,201 ","7,247,093,029 ",107.8 ,2020,12,67256201.0
202012,전체(시도),전체(시 / 군 / 구),금융 및 보험업,"15,838 ","139,966,381 ","19,722,659,522 ",140.9 ,2020,12,139966381.0
202012,전체(시도),전체(시 / 군 / 구),"농업, 임업 및 어업","1,873,957 ","1,528,208,862 ","75,915,824,676 ",49.7 ,2020,12,1528208862.0
202012,전체(시도),전체(시 / 군 / 구),도매 및 소매업,"596,317 ","1,590,362,295 ","216,103,243,350 ",135.9 ,2020,12,1590362295.0
202012,전체(시도),전체(시 / 군 / 구),보건업 및 사회복지 서비스업,"68,492 ","594,216,033 ","71,981,203,721 ",121.1 ,2020,12,594216033.0
202012,전체(시도),전체(시 / 군 / 구),부동산업,"1,111,410 ","3,072,771,046 ","441,752,586,801 ",143.8 ,2020,12,3072771046.0
202012,전체(시도),전체(시 / 군 / 구),"사업시설 관리, 사업 지원 및 임대 서비스업","78,526 ","132,640,081 ","19,125,111,825 ",144.2 ,2020,12,132640081.0
202012,전체(시도),전체(시 / 군 / 구),"수도, 하수 및 폐기물 처리, 원료 재생업","96,512 ","1,048,110,989 ","125,589,709,019 ",119.8 ,2020,12,1048110989.0
202012,전체(시도),전체(시 / 군 / 구),숙박 및 음식점업,"502,034 ","1,198,113,418 ","163,435,177,279 ",136.4 ,2020,12,1198113418.0
202012,전체(시도),전체(시 / 군 / 구),"예술, 스포츠 및 여가관련 서비스업","69,007 ","348,891,710 ","50,089,434,980 ",143.6 ,2020,12,348891710.0
202012,전체(시도),전체(시 / 군 / 구),운수 및 창고업,"171,949 ","1,022,243,010 ","119,749,066,465 ",117.1 ,2020,12,1022243010.0
202012,전체(시도),전체(시 / 군 / 구),"전기, 가스, 증기 및 공기 조절 공급업","54,626 ","736,534,340 ","97,265,904,014 ",132.1 ,2020,12,736534340.0
202012,전체(시도),전체(시 / 군 / 구),"전문, 과학 및 기술 서비스업","33,092 ","289,419,724 ","37,483,893,565 ",129.5 ,2020,12,289419724.0
202012,전체(시도),전체(시 / 군 / 구),정보통신업,"225,163 ","742,182,217 ","87,585,484,952 ",118.0 ,2020,12,742182217.0
202012,전체(시도),전체(시 / 군 / 구),제조업,"358,299 ","22,046,334,162 ","2,508,030,908,452 ",113.8 ,2020,12,22046334162.0
202012,전체(시도),전체(시 / 군 / 구),"협회 및 단체, 수리 및 기타 개인 서비스업","217,656 ","476,909,234 ","69,342,844,774 ",145.4 ,2020,12,476909234.0
합계,합계,합계,합계,"34,004,587","210,640,872,344","23,837,649,447,231",113.2,합계,,210640872344.0
,,,,,,,,,,
202007,강원도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,13 ,"6,750 ","1,397,333 ",207 ,2020,07,6750.0
202007,강원도,전체,건설업,"5,288 ","11,113,743 ","1,888,149,023 ",169.9 ,2020,07,11113743.0
202007,강원도,전체,"공공 행정, 국방 및 사회보장 행정","5,597 ","49,014,612 ","7,210,607,171 ",147.1 ,2020,07,49014612.0
202007,강원도,전체,광업,251 ,"37,090,650 ","4,698,974,850 ",126.7 ,2020,07,37090650.0
202007,강원도,전체,교육 서비스업,"3,634 ","23,171,014 ","2,921,597,438 ",126.1 ,2020,07,23171014.0
202007,강원도,전체,금융 및 보험업,"1,082 ","4,524,195 ","725,883,643 ",160.4 ,2020,07,4524195.0
202007,강원도,전체,"농업, 임업 및 어업","110,242 ","54,356,735 ","2,885,077,616 ",53.1 ,2020,07,54356735.0
202007,강원도,전체,도매 및 소매업,"25,152 ","56,885,943 ","8,180,589,837 ",143.8 ,2020,07,56885943.0
202007,강원도,전체,보건업 및 사회복지 서비스업,"3,689 ","17,235,622 ","2,403,383,965 ",139.4 ,2020,07,17235622.0
202007,강원도,전체,부동산업,"26,125 ","44,767,695 ","7,134,832,350 ",159.4 ,2020,07,44767695.0
202007,강원도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","2,655 ","3,140,537 ","527,503,113 ",168 ,2020,07,3140537.0
202007,강원도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","6,907 ","36,991,246 ","4,811,475,865 ",130.1 ,2020,07,36991246.0
202007,강원도,전체,숙박 및 음식점업,"36,486 ","90,183,909 ","13,284,379,795 ",147.3 ,2020,07,90183909.0
202007,강원도,전체,"예술, 스포츠 및 여가관련 서비스업","4,157 ","26,076,717 ","3,949,803,577 ",151.5 ,2020,07,26076717.0
202007,강원도,전체,운수 및 창고업,"6,275 ","21,349,804 ","3,106,752,215 ",145.5 ,2020,07,21349804.0
202007,강원도,전체,"전기, 가스, 증기 및 공기 조절 공급업","2,897 ","19,064,421 ","3,132,128,012 ",164.3 ,2020,07,19064421.0
202007,강원도,전체,"전문, 과학 및 기술 서비스업","1,974 ","3,257,650 ","543,559,434 ",166.9 ,2020,07,3257650.0
202007,강원도,전체,정보통신업,"14,818 ","43,395,562 ","5,282,429,936 ",121.7 ,2020,07,43395562.0
202007,강원도,전체,제조업,"7,726 ","427,121,391 ","46,168,931,249 ",108.1 ,2020,07,427121391.0
202007,강원도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","10,481 ","14,501,286 ","2,504,940,024 ",172.7 ,2020,07,14501286.0
202007,강원도,전체,합계,"275,449 ","983,249,482 ","121,362,396,446 ",123.4,2020,07,983249482.0
202007,경기도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,69 ,"47,925 ","8,980,358 ",187.4 ,2020,07,47925.0
202007,경기도,전체,건설업,"24,622 ","83,151,867 ","13,490,632,347 ",162.2 ,2020,07,83151867.0
202007,경기도,전체,"공공 행정, 국방 및 사회보장 행정","7,355 ","116,995,754 ","16,909,579,173 ",144.5 ,2020,07,116995754.0
202007,경기도,전체,광업,726 ,"20,495,412 ","3,177,899,292 ",155.1 ,2020,07,20495412.0
202007,경기도,전체,교육 서비스업,"11,632 ","120,433,864 ","14,887,380,581 ",123.6 ,2020,07,120433864.0
202007,경기도,전체,국제 및 외국기관,40 ,"52,243,764 ","5,490,201,434 ",105.1 ,2020,07,52243764.0
202007,경기도,전체,금융 및 보험업,"2,046 ","20,302,753 ","3,049,088,686 ",150.2 ,2020,07,20302753.0
202007,경기도,전체,"농업, 임업 및 어업","231,328 ","174,778,979 ","9,262,879,288 ",53 ,2020,07,174778979.0
202007,경기도,전체,도매 및 소매업,"120,887 ","454,741,091 ","65,311,473,773 ",143.6 ,2020,07,454741091.0
202007,경기도,전체,보건업 및 사회복지 서비스업,"10,724 ","97,096,843 ","12,849,857,604 ",132.3 ,2020,07,97096843.0
202007,경기도,전체,부동산업,"286,510 ","832,875,121 ","126,829,531,556 ",152.3 ,2020,07,832875121.0
202007,경기도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","13,502 ","34,866,788 ","5,346,657,482 ",153.3 ,2020,07,34866788.0
202007,경기도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","17,378 ","284,009,160 ","34,600,045,373 ",121.8 ,2020,07,284009160.0
202007,경기도,전체,숙박 및 음식점업,"75,672 ","200,336,784 ","29,165,443,171 ",145.6 ,2020,07,200336784.0
202007,경기도,전체,"예술, 스포츠 및 여가관련 서비스업","11,477 ","78,962,931 ","12,001,861,091 ",152 ,2020,07,78962931.0
202007,경기도,전체,운수 및 창고업,"32,206 ","251,166,794 ","33,726,113,358 ",134.3 ,2020,07,251166794.0
202007,경기도,전체,"전기, 가스, 증기 및 공기 조절 공급업","10,296 ","143,278,447 ","18,040,596,341 ",125.9 ,2020,07,143278447.0
202007,경기도,전체,"전문, 과학 및 기술 서비스업","5,506 ","79,645,236 ","10,728,724,034 ",134.7 ,2020,07,79645236.0
202007,경기도,전체,정보통신업,"43,161 ","266,218,748 ","31,997,127,092 ",120.2 ,2020,07,266218748.0
202007,경기도,전체,제조업,"116,034 ","5,142,391,018 ","626,841,102,597 ",121.9 ,2020,07,5142391018.0
202007,경기도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","37,337 ","69,215,095 ","11,922,638,701 ",172.3 ,2020,07,69215095.0
202007,경기도,전체,합계,"1,058,508 ","8,523,254,374 ","1,085,637,813,332 ",127.4,2020,07,8523254374.0
202007,경상남도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,99 ,"49,886 ","11,230,843 ",225.1 ,2020,07,49886.0
202007,경상남도,전체,건설업,"6,771 ","17,864,092 ","2,986,962,459 ",167.2 ,2020,07,17864092.0
202007,경상남도,전체,"공공 행정, 국방 및 사회보장 행정","4,153 ","34,323,772 ","5,195,857,002 ",151.4 ,2020,07,34323772.0
202007,경상남도,전체,광업,231 ,"5,072,572 ","967,346,366 ",190.7 ,2020,07,5072572.0
202007,경상남도,전체,교육 서비스업,"5,822 ","35,397,891 ","4,402,590,898 ",124.4 ,2020,07,35397891.0
202007,경상남도,전체,금융 및 보험업,"1,523 ","7,416,575 ","1,191,804,412 ",160.7 ,2020,07,7416575.0
202007,경상남도,전체,"농업, 임업 및 어업","207,413 ","121,511,927 ","6,400,414,358 ",52.7 ,2020,07,121511927.0
202007,경상남도,전체,도매 및 소매업,"35,933 ","102,067,130 ","14,689,713,968 ",143.9 ,2020,07,102067130.0
202007,경상남도,전체,보건업 및 사회복지 서비스업,"5,389 ","37,946,054 ","5,211,617,277 ",137.3 ,2020,07,37946054.0
202007,경상남도,전체,부동산업,"53,354 ","125,806,050 ","19,295,979,950 ",153.4 ,2020,07,125806050.0
202007,경상남도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","3,705 ","5,493,188 ","908,165,808 ",165.3 ,2020,07,5493188.0
202007,경상남도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","11,479 ","87,100,589 ","10,901,758,665 ",125.2 ,2020,07,87100589.0
202007,경상남도,전체,숙박 및 음식점업,"45,949 ","93,849,142 ","13,977,798,323 ",148.9 ,2020,07,93849142.0
202007,경상남도,전체,"예술, 스포츠 및 여가관련 서비스업","5,131 ","24,960,537 ","4,041,066,771 ",161.9 ,2020,07,24960537.0
202007,경상남도,전체,운수 및 창고업,"12,773 ","55,994,655 ","6,078,036,169 ",108.5 ,2020,07,55994655.0
202007,경상남도,전체,"전기, 가스, 증기 및 공기 조절 공급업","3,289 ","42,587,693 ","5,478,865,060 ",128.6 ,2020,07,42587693.0
202007,경상남도,전체,"전문, 과학 및 기술 서비스업","2,059 ","8,195,697 ","1,269,337,117 ",154.9 ,2020,07,8195697.0
202007,경상남도,전체,정보통신업,"17,740 ","28,470,844 ","3,803,181,716 ",133.6 ,2020,07,28470844.0
202007,경상남도,전체,제조업,"28,356 ","1,368,700,471 ","178,694,060,202 ",130.6 ,2020,07,1368700471.0
202007,경상남도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","25,762 ","38,773,589 ","6,170,109,297 ",159.1 ,2020,07,38773589.0
202007,경상남도,전체,합계,"476,931 ","2,241,582,354 ","291,675,896,661 ",130.1,2020,07,2241582354.0
202007,경상북도,전체,가구내고용활동및달리분류되지않은자가소비생산활동,61 ,"40,638 ","9,307,686 ",229 ,2020,07,40638.0
202007,경상북도,전체,건설업,"5,067 ","11,181,526 ","1,906,792,765 ",170.5 ,2020,07,11181526.0
202007,경상북도,전체,"공공 행정, 국방 및 사회보장 행정","4,400 ","27,319,373 ","4,194,906,358 ",153.6 ,2020,07,27319373.0
202007,경상북도,전체,광업,341 ,"15,287,327 ","2,225,479,555 ",145.6 ,2020,07,15287327.0
202007,경상북도,전체,교육 서비스업,"4,967 ","50,839,682 ","5,733,820,531 ",112.8 ,2020,07,50839682.0
202007,경상북도,전체,국제 및 외국기관,11 ,"4,401,811 ","506,451,261 ",115.1 ,2020,07,4401811.0
202007,경상북도,전체,금융 및 보험업,"1,543 ","6,762,216 ","1,086,283,433 ",160.6 ,2020,07,6762216.0
202007,경상북도,전체,"농업, 임업 및 어업","348,212 ","154,104,883 ","7,846,402,158 ",50.9 ,2020,07,154104883.0
202007,경상북도,전체,도매 및 소매업,"42,813 ","90,974,873 ","13,149,347,171 ",144.5 ,2020,07,90974873.0
202007,경상북도,전체,보건업 및 사회복지 서비스업,"5,659 ","27,572,310 ","3,823,785,286 ",138.7 ,2020,07,27572310.0
202007,경상북도,전체,부동산업,"48,611 ","68,573,147 ","11,047,690,600 ",161.1 ,2020,07,68573147.0
202007,경상북도,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","6,953 ","8,212,096 ","1,348,824,047 ",164.2 ,2020,07,8212096.0
202007,경상북도,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","9,808 ","69,931,064 ","8,835,154,257 ",126.3 ,2020,07,69931064.0
202007,경상북도,전체,숙박 및 음식점업,"42,668 ","85,066,331 ","12,815,327,950 ",150.7 ,2020,07,85066331.0
202007,경상북도,전체,"예술, 스포츠 및 여가관련 서비스업","5,436 ","23,868,926 ","3,842,442,738 ",161 ,2020,07,23868926.0
202007,경상북도,전체,운수 및 창고업,"24,187 ","56,369,305 ","5,852,843,838 ",103.8 ,2020,07,56369305.0
202007,경상북도,전체,"전기, 가스, 증기 및 공기 조절 공급업","4,125 ","100,839,560 ","12,964,775,668 ",128.6 ,2020,07,100839560.0
202007,경상북도,전체,"전문, 과학 및 기술 서비스업","2,241 ","9,229,670 ","1,327,351,925 ",143.8 ,2020,07,9229670.0
202007,경상북도,전체,정보통신업,"17,830 ","32,291,240 ","4,207,443,863 ",130.3 ,2020,07,32291240.0
202007,경상북도,전체,제조업,"25,217 ","2,046,806,711 ","237,019,052,584 ",115.8 ,2020,07,2046806711.0
202007,경상북도,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","18,223 ","26,879,199 ","4,475,188,723 ",166.5 ,2020,07,26879199.0
202007,경상북도,전체,합계,"618,373 ","2,916,551,888 ","344,218,672,397 ",118,2020,07,2916551888.0
202007,광주광역시,전체,가구내고용활동및달리분류되지않은자가소비생산활동,8 ,"18,144 ","2,409,616 ",132.8 ,2020,07,18144.0
202007,광주광역시,전체,건설업,"1,210 ","4,008,765 ","670,905,007 ",167.4 ,2020,07,4008765.0
202007,광주광역시,전체,"공공 행정, 국방 및 사회보장 행정",634 ,"7,577,532 ","1,171,911,086 ",154.7 ,2020,07,7577532.0
202007,광주광역시,전체,광업,20 ,"137,124 ","25,645,047 ",187 ,2020,07,137124.0
202007,광주광역시,전체,교육 서비스업,"2,629 ","23,867,712 ","2,808,505,309 ",117.7 ,2020,07,23867712.0
202007,광주광역시,전체,금융 및 보험업,480 ,"4,447,197 ","695,539,278 ",156.4 ,2020,07,4447197.0
202007,광주광역시,전체,"농업, 임업 및 어업","11,237 ","4,153,096 ","243,695,227 ",58.7 ,2020,07,4153096.0
202007,광주광역시,전체,도매 및 소매업,"14,711 ","42,889,900 ","6,106,182,788 ",142.4 ,2020,07,42889900.0
202007,광주광역시,전체,보건업 및 사회복지 서비스업,"2,268 ","18,380,415 ","2,546,340,171 ",138.5 ,2020,07,18380415.0
202007,광주광역시,전체,부동산업,"32,914 ","73,058,534 ","11,151,981,078 ",152.6 ,2020,07,73058534.0
202007,광주광역시,전체,"사업시설 관리, 사업 지원 및 임대 서비스업","5,004 ","4,436,892 ","732,617,429 ",165.1 ,2020,07,4436892.0
202007,광주광역시,전체,"수도, 하수 및 폐기물 처리, 원료 재생업","1,307 ","14,361,155 ","1,885,071,799 ",131.3 ,2020,07,14361155.0
202007,광주광역시,전체,숙박 및 음식점업,"13,749 ","33,586,888 ","4,816,310,067 ",143.4 ,2020,07,33586888.0
202007,광주광역시,전체,"예술, 스포츠 및 여가관련 서비스업","2,481 ","8,823,087 ","1,369,188,572 ",155.2 ,2020,07,8823087.0
202007,광주광역시,전체,운수 및 창고업,"1,805 ","12,903,231 ","1,713,777,231 ",132.8 ,2020,07,12903231.0
202007,광주광역시,전체,"전기, 가스, 증기 및 공기 조절 공급업","1,081 ","2,523,903 ","320,954,728 ",127.2 ,2020,07,2523903.0
202007,광주광역시,전체,"전문, 과학 및 기술 서비스업","1,050 ","5,786,600 ","838,984,168 ",145 ,2020,07,5786600.0
202007,광주광역시,전체,정보통신업,"5,882 ","25,947,264 ","3,259,573,292 ",125.6 ,2020,07,25947264.0
202007,광주광역시,전체,제조업,"5,507 ","234,472,690 ","30,400,131,562 ",129.7 ,2020,07,234472690.0
202007,광주광역시,전체,"협회 및 단체, 수리 및 기타 개인 서비스업","6,136 ","11,705,940 ","1,968,362,064 ",168.2 ,2020,07,11705940.0
202007,광주광역시,전체,합계,"110,113 ","533,086,069 ","72,728,085,519 ",136.4,2020,07,533086069.0
202007,대구광역시,전체,가구내고용활동및달리분류되지않은자가소비생산활동,10 ,"3,941 ","887,363 ",225.2 ,2020,07,3941.0
202007,대구광역시,전체,건설업,"2,844 ","8,411,979 ","1,404,704,912 ",167 ,2020,07,8411979.0
