산업분류별 월별 전력사용량 ( 20241011 현재 ),,,,,,,
"시도 : 전체(시도), 시군구 : 전체(시 / 군 / 구)",,,,,,,
기간 : 2022년 07 월 ~ 2022년 12월,,,,,,,
년월,시구,시군구,계약구분,고객호수(호),사용량(kWh),전기요금(원),평균판매단가(원/kWh)
202212,경상북도,전체,광업 ,305 ,"19,643,530 ","3,135,701,101 ",159.6 
202212,경상북도,전체,교육 서비스업,"5,103 ","80,756,306 ","9,530,544,958 ",118 
202212,경상북도,전체,국제 및 외국기관,12 ,"4,162,063 ","460,178,866 ",110.6 
202212,경상북도,전체,금융 및 보험업 ,"1,514 ","7,556,178 ","1,258,384,029 ",166.5 
202212,경상북도,전체,"농업, 임업 및 어업 ","376,391 ","173,437,719 ","12,450,642,840 ",71.8 
202212,경상북도,전체,도매 및 소매업,"40,651 ","88,367,310 ","13,723,677,356 ",155.3 
202212,경상북도,전체,보건업 및 사회복지 서비스업,"5,706 ","40,787,958 ","5,545,295,124 ",136 
202212,경상북도,전체,부동산업 및 임대업 ,"57,967 ","89,299,043 ","14,771,795,671 ",165.4 
202212,경상북도,전체,"사업시설관리,사업지원서비스업","6,573 ","8,923,605 ","1,497,916,246 ",167.9 
202212,경상북도,전체,숙박 및 음식점업 ,"43,116 ","94,127,053 ","14,603,607,150 ",155.1 
202212,경상북도,전체,"예술,스포츠및여가관련서비스업","5,264 ","27,773,255 ","4,715,774,732 ",169.8 
202212,경상북도,전체,운수업,"28,122 ","66,766,344 ","8,166,259,130 ",122.3 
202212,경상북도,전체,"전기, 가스, 증기 및 수도사업 ","15,788 ","145,768,236 ","22,542,783,115 ",154.6 
202212,경상북도,전체,"전문, 과학 및 기술 서비스업 ","2,320 ","11,632,255 ","1,807,117,984 ",155.4 
202212,경상북도,전체,제조업 ,"25,852 ","2,173,052,434 ","307,639,225,649 ",141.6 
202212,경상북도,전체,"출판영상,방송통신정보서비스업","19,712 ","32,526,730 ","4,522,413,720 ",139 
202212,경상북도,전체,하수폐기처리원료재생환경복원,"3,052 ","47,920,139 ","6,940,322,509 ",144.8 
202212,경상북도,전체,"협회단체,수리기타개인서비스업","18,475 ","38,234,699 ","6,021,494,709 ",157.5 
202212,경상북도,전체,합계,"666,752 ","3,201,376,597 ","447,701,513,747 ",139.8
202212,광주광역시,전체,"가구내고용,미분류자가소비생산",7 ,"8,785 ","1,362,088 ",155 
202212,광주광역시,전체,건설업 ,"1,272 ","5,465,753 ","938,067,133 ",171.6 
202212,광주광역시,전체,"공공행정, 국방 및 사회보장 행정",758 ,"8,418,605 ","1,397,123,152 ",166 
202212,광주광역시,전체,광업 ,22 ,"274,909 ","49,656,364 ",180.6 
202212,광주광역시,전체,교육 서비스업,"2,913 ","33,454,779 ","4,191,872,779 ",125.3 
202212,광주광역시,전체,국제 및 외국기관,5호미만제거,-,-,-
202212,광주광역시,전체,금융 및 보험업 ,481 ,"4,050,131 ","680,581,112 ",168 
